NN	anyhow	anyhow
PRP	it	It
VBZ	be	is
IN	worth	worth
DT	the	the
NN	price	price
IN	of	of
NN	admission	admission
TO	to	to
VB	hear	hear
DT	the	the
NN	guide	guide
VB	tell	tell
DT	the	the
NN	story	story
CD	nine	nine
NNS	time	times
IN	in	in
NN	succession	succession
TO	to	to
JJ	different	different
NNS	party	parties
CC	and	and
RB	never	never
VBP	miss	miss
DT	a	a
NN	word	word
CC	or	or
VB	alter	alter
DT	a	a
NN	sentence	sentence
CC	or	or
DT	a	a
NN	gesture	gesture
RB	then	Then
PRP	you	you
VBP	drive	drive
IN	over	over
TO	to	to
NN	suspension	Suspension
NN	bridge	Bridge
CC	and	and
VB	divide	divide
PRP$	you	your
NN	misery	misery
IN	between	between
DT	the	the
NNS	chance	chances
IN	of	of
VBG	smash	smashing
RP	down	down
CD	two	two
CD	hundred	hundred
NNS	foot	feet
IN	into	into
DT	the	the
NN	river	river
IN	below	below
CC	and	and
DT	the	the
NNS	chance	chances
IN	of	of
VBG	have	having
DT	the	the
NN	railway	railway
NN	train	train
NN	overhead	overhead
VBP	smash	smash
NNP	ing	ing
RP	down	down
IN	on	on
TO	to	to
PRP	you	you
DT	either	Either
NN	possibility	possibility
VBZ	be	is
NN	discom	discom
NN	forting	forting
VBN	take	taken
IN	by	by
PRP	itself	itself
CC	but	but
JJ	mixed	mixed
RB	together	together
PRP	they	they
VB	amount	amount
IN	in	in
DT	the	the
NN	aggregate	aggregate
TO	to	to
JJ	positive	positive
NN	unhappiness	unhappiness
IN	on	On
DT	the	the
NNP	Canada	Canada
NN	side	side
PRP	you	you
VBP	drive	drive
IN	along	along
DT	the	the
NN	chasm	chasm
IN	between	between
JJ	long	long
NNS	rank	ranks
IN	of	of
NNS	photographer	photographers
VBG	stand	standing
NN	guard	guard
IN	behind	behind
PRP$	they	their
NNS	camera	cameras
JJ	ready	ready
TO	to	to
VB	make	make
DT	a	an
JJ	ostentatious	ostentatious
NN	frontispiece	frontispiece
IN	of	of
PRP	you	you
CC	and	and
PRP$	you	your
JJ	decaying	decaying
NN	ambulance	ambulance
CC	and	and
PRP$	you	your
JJ	solemn	solemn
NN	crate	crate
IN	with	with
DT	a	a
VB	hide	hide
IN	on	on
PRP	it	it
WDT	which	which
PRP	you	you
VBP	be	are
VBN	expect	expected
TO	to	to
VB	regard	regard
IN	in	in
DT	the	the
NN	light	light
IN	of	of
DT	a	a
NN	horse	horse
CC	and	and
DT	a	a
VBN	diminish	diminished
CC	and	and
JJ	unimportant	unimportant
NN	background	background
IN	of	of
JJ	sublime	sublime
NNP	Niagara	Niagara
CC	and	and
DT	a	a
JJ	great	great
JJ	many	many
NNS	people	people
VBP	have	have
DT	the	the
NNP	incredi	incredi
NN	ble	ble
NN	effrontery	effrontery
CC	or	or
DT	the	the
JJ	native	native
NN	depravity	depravity
TO	to	to
NN	aid	aid
CC	and	and
VB	abet	abet
DT	this	this
NN	sort	sort
IN	of	of
NN	crime	crime
DT	any	Any
NN	day	day
IN	in	in
DT	the	the
NNS	hand	hands
IN	of	of
DT	these	these
NNS	photographer	photographers
PRP	you	you
MD	may	may
VB	see	see
JJ	stately	stately
NNS	picture	pictures
IN	of	of
NN	papa	papa
CC	and	and
NN	mamma	mamma
NNP	Johnny	Johnny
CC	and	and
NNP	Bub	Bub
CC	and	and
NNP	Sis	Sis
CC	or	or
DT	a	a
NN	couple	couple
IN	of	of
NN	country	country
NNS	cousin	cousins
DT	all	all
VBG	smile	smiling
RB	vacantly	vacantly
CC	and	and
DT	all	all
VBN	dispose	disposed
IN	in	in
VBN	study	studied
CC	and	and
JJ	uncomfortable	uncomfortable
NNS	attitude	attitudes
IN	in	in
PRP$	they	their
NN	carriage	carriage
CC	and	and
DT	all	all
VBG	loom	looming
RP	up	up
IN	in	in
PRP$	they	their
JJ	awe	awe
JJ	inspiring	inspiring
NN	imbecility	imbecility
IN	before	before
DT	the	the
VBN	snub	snubbed
CC	and	and
VBN	diminish	diminished
NN	presentment	presentment
IN	of	of
DT	that	that
NNP	majestic	majestic
NN	presence	presence
WP$	whose	whose
VBG	minister	ministering
NNS	spirit	spirits
VBP	be	are
DT	the	the
NNS	rainbow	rainbows
WP$	whose	whose
NN	voice	voice
VBZ	be	is
DT	the	the
NN	thunder	thunder
WP$	whose	whose
JJ	awful	awful
NN	front	front
VBZ	be	is
VBN	veil	veiled
IN	in	in
NNS	cloud	clouds
WP	who	who
VBD	be	was
NN	monarch	monarch
RB	here	here
JJ	dead	dead
CC	and	and
VBN	forget	forgotten
NNS	age	ages
IN	before	before
DT	this	this
NN	hackful	hackful
IN	of	of
JJ	small	small
NNS	reptile	reptiles
VBD	be	was
VBN	deem	deemed
RB	temporarily	temporarily
JJ	necessary	necessary
TO	to	to
VB	fill	fill
DT	a	a
NN	crack	crack
IN	in	in
DT	the	the
NN	world	world
NNS	s	s
VBD	unnote	unnoted
NNS	myriad	myriads
CC	and	and
MD	will	will
RB	still	still
VB	be	be
NN	monarch	monarch
RB	here	here
NNS	age	ages
CC	and	and
NNS	decade	decades
IN	of	of
NNS	age	ages
IN	after	after
PRP	they	they
MD	shall	shall
VB	have	have
VBN	gather	gathered
PRP	themselves	themselves
TO	to	to
PRP$	they	their
NN	blood	blood
NNS	relation	relations
DT	the	the
JJ	other	other
NNS	worm	worms
CC	and	and
VBN	be	been
VBN	mingle	mingled
IN	with	with
DT	the	the
JJ	unremembering	unremembering
NN	dust	dust
EX	there	There
VBZ	be	is
DT	no	no
JJ	actual	actual
NN	harm	harm
IN	in	in
VBG	make	making
NNP	Niagara	Niagara
DT	a	a
NN	background	background
NN	whereon	whereon
TO	to	to
VB	display	display
CD	one	one
NNS	s	s
JJ	marvelous	marvelous
NN	insignificance	insignificance
IN	in	in
DT	a	a
JJ	good	good
JJ	strong	strong
NN	light	light
CC	but	but
PRP	it	it
VBZ	require	requires
DT	a	a
NN	sort	sort
IN	of	of
JJ	superhuman	superhuman
NN	self	self
NN	complacency	complacency
TO	to	to
VB	enable	enable
CD	one	one
TO	to	to
VB	do	do
PRP	it	it
WRB	when	When
PRP	you	you
VBP	have	have
VBN	examine	examined
DT	the	the
JJ	stupendous	stupendous
NN	horse	Horse
NN	shoe	shoe
NN	fall	Fall
IN	till	till
PRP	you	you
VBP	be	are
JJ	satisfied	satisfied
PRP	you	you
MD	can	can
RB	not	not
VB	improve	improve
IN	on	on
PRP	it	it
PRP	you	you
VBP	return	return
TO	to	to
NNP	America	America
IN	by	by
DT	the	the
JJ	new	new
NN	suspension	Suspension
NN	bridge	Bridge
CC	and	and
VB	follow	follow
RP	up	up
DT	the	the
NN	bank	bank
TO	to	to
WRB	where	where
PRP	they	they
FW	ex	ex
FW	hibit	hibit
DT	the	the
NNP	Cave	Cave
IN	of	of
DT	the	the
NNS	wind	Winds
RB	here	Here
PRP	I	I
VBD	follow	followed
NNS	instruction	instructions
CC	and	and
VBN	divest	divested
PRP	myself	myself
IN	of	of
DT	all	all
PRP$	my	my
NN	clothing	clothing
CC	and	and
VB	put	put
RP	on	on
DT	a	a
JJ	waterproof	waterproof
NN	jacket	jacket
CC	and	and
NNS	overalls	overalls
DT	this	This
NN	costume	costume
VBZ	be	is
JJ	picturesque	picturesque
CC	but	but
RB	not	not
JJ	beautiful	beautiful
DT	a	A
NN	guide	guide
RB	similarly	similarly
VBN	dress	dressed
VBD	lead	led
DT	the	the
NN	way	way
IN	down	down
DT	a	a
NN	flight	flight
IN	of	of
VBG	wind	winding
NNS	stair	stairs
WDT	which	which
VBP	wind	wound
CC	and	and
VBP	wind	wound
CC	and	and
RB	still	still
VBN	keep	kept
IN	on	on
VBG	wind	winding
RB	long	long
IN	after	after
DT	the	the
NN	thing	thing
VBD	cease	ceased
TO	to	to
VB	be	be
DT	a	a
NN	novelty	novelty
CC	and	and
RB	then	then
VBN	terminate	terminated
RB	long	long
IN	before	before
PRP	it	it
VBD	have	had
VBN	begin	begun
TO	to	to
VB	be	be
DT	a	a
NN	pleasure	pleasure
PRP	we	We
VBD	be	were
RB	then	then
RB	well	well
IN	down	down
IN	under	under
DT	the	the
NN	precipice	precipice
CC	but	but
RB	still	still
RB	considerably	considerably
IN	above	above
DT	the	the
NN	level	level
IN	of	of
DT	the	the
NN	river	river
PRP	we	We
RB	now	now
VBD	begin	began
TO	to	to
VB	creep	creep
IN	along	along
JJ	flimsy	flimsy
NNS	bridge	bridges
IN	of	of
DT	a	a
JJ	single	single
NN	plank	plank
PRP$	we	our
NNS	person	persons
VBD	shield	shielded
IN	from	from
NN	destruction	destruction
IN	by	by
DT	a	a
JJ	crazy	crazy
JJ	wooden	wooden
NN	railing	railing
TO	to	to
WDT	which	which
PRP	I	I
VBP	cling	clung
IN	with	with
CC	both	both
NNS	hand	hands
RB	not	not
IN	because	because
PRP	I	I
VBD	be	was
JJ	afraid	afraid
CC	but	but
IN	because	because
PRP	I	I
VBD	want	wanted
TO	to	to
RB	presently	Presently
DT	the	the
NN	descent	descent
VBD	become	became
JJR	steeper	steeper
CC	and	and
DT	the	the
NN	bridge	bridge
JJR	flimsier	flimsier
CC	and	and
NNS	spray	sprays
IN	from	from
DT	the	the
NNP	Ameri	Ameri
MD	can	can
VB	fall	Fall
VBD	begin	began
TO	to	to
VB	rain	rain
RP	down	down
IN	on	on
PRP	we	us
IN	in	in
JJ	fast	fast
VBG	increase	increasing
NNS	sheet	sheets
WDT	that	that
RB	soon	soon
VBD	become	became
JJ	blinding	blinding
CC	and	and
IN	after	after
DT	that	that
PRP$	we	our
NN	progress	progress
VBD	be	was
RB	mostly	mostly
IN	in	in
DT	the	the
NN	nature	nature
IN	of	of
VBG	grope	groping
RB	now	Now
DT	a	a
JJ	furious	furious
NN	wind	wind
VBD	begin	began
TO	to	to
VB	rush	rush
RP	out	out
IN	from	from
IN	behind	behind
DT	the	the
NN	waterfall	waterfall
WDT	which	which
VBD	seem	seemed
VBN	determine	determined
TO	to	to
NN	sweep	sweep
PRP	we	us
IN	from	from
DT	the	the
NN	bridge	bridge
CC	and	and
VB	scatter	scatter
PRP	we	us
IN	on	on
DT	the	the
NNS	rock	rocks
CC	and	and
IN	among	among
DT	the	the
NNS	torrent	torrents
IN	below	below
PRP	I	I
VBD	remark	remarked
IN	that	that
PRP	I	I
VBD	want	wanted
TO	to	to
VB	go	go
NN	home	home
CC	but	but
PRP	it	it
VBD	be	was
RB	too	too
JJ	late	late
PRP	we	We
VBD	be	were
RB	almost	almost
IN	under	under
DT	the	the
JJ	monstrous	monstrous
NN	wall	wall
IN	of	of
NN	water	water
VBG	thunder	thundering
RP	down	down
IN	from	from
JJ	above	above
CC	and	and
NN	speech	speech
VBD	be	was
IN	in	in
JJ	vain	vain
IN	in	in
DT	the	the
NN	midst	midst
IN	of	of
PDT	such	such
DT	a	a
JJ	pitiless	pitiless
NN	crash	crash
IN	of	of
NN	sound	sound
IN	in	In
DT	another	another
NN	moment	moment
DT	the	the
NN	guide	guide
VBD	disappear	disappeared
VB	be	be
IN	hind	hind
DT	the	the
NN	deluge	deluge
CC	and	and
VBN	bewilder	bewildered
IN	by	by
DT	the	the
NN	thunder	thunder
VBN	drive	driven
RB	helplessly	helplessly
IN	by	by
DT	the	the
NN	wind	wind
CC	and	and
JJ	smitten	smitten
IN	by	by
DT	the	the
NN	arrowy	arrowy
NN	tempest	tempest
IN	of	of
NN	rain	rain
PRP	I	I
VBD	follow	followed
DT	all	All
VBD	be	was
JJ	dark	dark
NN	ness	ness
JJ	such	Such
DT	a	a
JJ	mad	mad
VBG	storm	storming
NN	roaring	roaring
CC	and	and
NN	bellowing	bellowing
IN	of	of
VBG	war	warring
NN	wind	wind
CC	and	and
NN	water	water
RB	never	never
VBD	craze	crazed
PRP$	my	my
NNS	ear	ears
VB	be	be
NN	fore	fore
PRP	I	I
JJ	bent	bent
PRP$	my	my
NN	head	head
CC	and	and
VBD	seem	seemed
TO	to	to
VB	receive	receive
DT	the	the
NNP	Atlantic	Atlantic
IN	on	on
PRP$	my	my
RP	back	back
DT	the	The
NN	world	world
VBD	seem	seemed
VBG	go	going
TO	to	to
IN	de	de
NN	struction	struction
PRP	I	I
MD	could	could
RB	not	not
VB	see	see
NN	anything	anything
DT	the	the
NN	flood	flood
VBD	pour	poured
RP	down	down
RB	so	so
RB	savagely	savagely
PRP	I	I
VBD	raise	raised
PRP$	my	my
NN	head	head
IN	with	with
JJ	open	open
NN	mouth	mouth
CC	and	and
DT	the	the
JJS	most	most
IN	of	of
DT	the	the
JJ	american	American
NN	cataract	cataract
VBD	go	went
RB	down	down
PRP$	my	my
NN	throat	throat
IN	if	If
PRP	I	I
VBD	have	had
VBN	spring	sprung
DT	a	a
NN	leak	leak
RB	now	now
PRP	I	I
VBD	have	had
VBN	be	been
VBN	lose	lost
CC	and	And
IN	at	at
DT	this	this
NN	moment	moment
PRP	I	I
VBD	discover	discovered
IN	that	that
DT	the	the
NN	bridge	bridge
VBD	have	had
VBN	cease	ceased
CC	and	and
PRP	we	we
MD	must	must
VB	trust	trust
IN	for	for
DT	a	a
NN	foot	foot
VBP	hold	hold
TO	to	to
DT	the	the
JJ	slippery	slippery
CC	and	and
JJ	precipitous	precipitous
NNS	rock	rocks
PRP	I	I
RB	never	never
VBD	be	was
RB	so	so
JJ	scared	scared
IN	before	before
CC	and	and
VBD	survive	survived
PRP	it	it
CC	but	But
PRP	we	we
VBD	get	got
IN	through	through
IN	at	at
JJ	last	last
CC	and	and
VBD	emerge	emerged
IN	into	into
DT	the	the
JJ	open	open
NN	day	day
WRB	where	where
PRP	we	we
MD	could	could
VB	stand	stand
IN	in	in
NN	front	front
IN	of	of
DT	the	the
VBN	lace	laced
CC	and	and
JJ	frothy	frothy
CC	and	and
JJ	seething	seething
NN	world	world
IN	of	of
VBG	descend	descending
NN	water	water
CC	and	and
VB	look	look
IN	at	at
PRP	it	it
WRB	when	When
PRP	I	I
VBD	see	saw
WRB	how	how
JJ	much	much
IN	of	of
PRP	it	it
EX	there	there
VBD	be	was
CC	and	and
WRB	how	how
RB	fearfully	fearfully
IN	in	in
NN	earnest	earnest
PRP	it	it
VBD	be	was
PRP	I	I
VBD	be	was
JJ	sorry	sorry
PRP	I	I
VBD	have	had
VBN	go	gone
IN	behind	behind
PRP	it	it
DT	the	The
JJ	noble	noble
JJ	red	Red
NN	man	Man
VBZ	have	has
RB	always	always
VBN	be	been
DT	a	a
NN	friend	friend
CC	and	and
NN	darling	darling
IN	of	of
NN	mine	mine
PRP	I	I
VBP	love	love
TO	to	to
VB	read	read
IN	about	about
PRP	he	him
IN	in	in
NNS	tale	tales
CC	and	and
NNS	legend	legends
CC	and	and
NNS	romance	romances
PRP	I	I
VBP	love	love
TO	to	to
VB	read	read
IN	of	of
PRP$	he	his
JJ	inspired	inspired
NN	sagacity	sagacity
CC	and	and
PRP$	he	his
NN	love	love
IN	of	of
DT	the	the
JJ	wild	wild
JJ	free	free
NN	life	life
IN	of	of
NN	mountain	mountain
CC	and	and
NN	forest	forest
CC	and	and
PRP$	he	his
JJ	general	general
NN	nobility	nobility
IN	of	of
NN	character	character
CC	and	and
PRP$	he	his
JJ	stately	stately
JJ	metaphorical	metaphorical
NN	manner	manner
IN	of	of
NN	speech	speech
CC	and	and
PRP$	he	his
JJ	chivalrous	chivalrous
NN	love	love
IN	for	for
DT	the	the
JJ	dusky	dusky
NN	maiden	maiden
CC	and	and
DT	the	the
JJ	picturesque	picturesque
NN	pomp	pomp
IN	of	of
PRP$	he	his
NN	dress	dress
CC	and	and
NNS	accoutrements	accoutrements
RB	especially	Especially
DT	the	the
JJ	picturesque	picturesque
NN	pomp	pomp
IN	of	of
PRP$	he	his
NN	dress	dress
CC	and	and
NNS	accoutrements	accoutrements
WRB	when	When
PRP	I	I
VBD	find	found
DT	the	the
NNS	shop	shops
IN	at	at
NNP	Niagara	Niagara
VBZ	fall	Falls
JJ	full	full
IN	of	of
JJ	dainty	dainty
JJ	indian	Indian
NN	bead	bead
NN	work	work
CC	and	and
JJ	stunning	stunning
NNS	moccasin	moccasins
CC	and	and
RB	equally	equally
JJ	stunning	stunning
NN	toy	toy
NNS	figure	figures
VBG	represent	representing
JJ	human	human
NNS	being	beings
WP	who	who
VBD	carry	carried
PRP$	they	their
NNS	weapon	weapons
IN	in	in
NNS	hole	holes
VBN	bore	bored
IN	through	through
PRP$	they	their
NNS	arm	arms
CC	and	and
NNS	body	bodies
CC	and	and
VBD	have	had
NNS	foot	feet
VBN	shape	shaped
IN	like	like
DT	a	a
NN	pie	pie
PRP	I	I
VBD	be	was
VBN	fill	filled
IN	with	with
NN	emotion	emotion
PRP	I	I
VBD	know	knew
IN	that	that
RB	now	now
IN	at	at
JJ	last	last
PRP	I	I
VBD	be	was
VBG	go	going
TO	to	to
VB	come	come
NN	face	face
TO	to	to
VB	face	face
IN	with	with
DT	the	the
JJ	noble	noble
JJ	red	Red
NN	man	Man
DT	a	A
NN	lady	lady
NN	clerk	clerk
IN	in	in
DT	a	a
NN	shop	shop
VBD	tell	told
PRP	I	me
RB	indeed	indeed
IN	that	that
DT	all	all
PRP$	she	her
JJ	grand	grand
NN	array	array
IN	of	of
NNS	curiosity	curiosities
VBD	be	were
VBN	make	made
IN	by	by
DT	the	the
NNPS	Indians	Indians
CC	and	and
IN	that	that
PRP	they	they
VBD	be	were
JJ	plenty	plenty
IN	about	about
DT	the	the
NNP	Falls	Falls
CC	and	and
IN	that	that
PRP	they	they
VBD	be	were
JJ	friendly	friendly
CC	and	and
PRP	it	it
MD	would	would
RB	not	not
VB	be	be
JJ	dangerous	dangerous
TO	to	to
VB	speak	speak
TO	to	to
PRP	they	them
CC	and	And
JJ	sure	sure
RB	enough	enough
IN	as	as
PRP	I	I
VBD	approach	approached
DT	the	the
NN	bridge	bridge
VBG	lead	leading
IN	over	over
TO	to	to
NNP	Luna	Luna
NNP	Island	Island
PRP	I	I
VBD	come	came
IN	upon	upon
DT	a	a
JJ	noble	noble
NN	son	Son
IN	of	of
DT	the	the
NN	forest	Forest
VBG	sit	sitting
IN	under	under
DT	a	a
NN	tree	tree
RB	diligently	diligently
IN	at	at
NN	work	work
IN	on	on
DT	a	a
NN	bead	bead
NN	reticule	reticule
PRP	he	He
VBD	wear	wore
DT	a	a
NN	slouch	slouch
NN	hat	hat
CC	and	and
NNS	brogan	brogans
CC	and	and
VBD	have	had
DT	a	a
JJ	short	short
JJ	black	black
NN	pipe	pipe
IN	in	in
PRP$	he	his
NN	mouth	mouth
RB	thus	Thus
VBZ	do	does
DT	the	the
JJ	baneful	baneful
NN	contact	contact
IN	with	with
PRP$	we	our
JJ	effeminate	effeminate
NN	civilization	civilization
VB	dilute	dilute
DT	the	the
JJ	picturesque	picturesque
NN	pomp	pomp
WDT	which	which
VBZ	be	is
RB	so	so
JJ	natural	natural
TO	to	to
DT	the	the
JJ	indian	Indian
WRB	when	when
RB	far	far
VBN	remove	removed
IN	from	from
PRP	we	us
IN	in	in
PRP$	he	his
JJ	native	native
NNS	haunt	haunts
PRP	I	I
VBD	address	addressed
DT	the	the
NN	relic	relic
IN	as	as
VBZ	follow	follows
VBZ	be	Is
DT	the	the
NNP	Wawhoo	Wawhoo
NNP	Wang	Wang
NNP	Wang	Wang
IN	of	of
DT	the	the
VBP	whack	Whack
DT	a	a
VB	whack	Whack
JJ	happy	happy
VBZ	do	Does
DT	the	the
JJ	great	great
JJ	speckled	Speckled
NN	thunder	Thunder
NN	sigh	sigh
IN	for	for
DT	the	the
NN	warpath	warpath
CC	or	or
VBZ	be	is
PRP$	he	his
NN	heart	heart
JJ	contented	contented
IN	with	with
VBG	dream	dreaming
IN	of	of
DT	the	the
JJ	dusky	dusky
NN	maiden	maiden
DT	the	the
NN	pride	Pride
IN	of	of
DT	the	the
NN	forest	Forest
VBZ	do	Does
DT	the	the
JJ	mighty	mighty
NNP	Sachem	Sachem
NNP	yearn	yearn
TO	to	to
VB	drink	drink
DT	the	the
NN	blood	blood
IN	of	of
PRP$	he	his
NNS	enemy	enemies
CC	or	or
VBZ	be	is
PRP	he	he
VBD	satisfy	satisfied
TO	to	to
VB	make	make
NN	bead	bead
NNS	reticule	reticules
IN	for	for
DT	the	the
NNS	pappoose	pappooses
IN	of	of
DT	the	the
NN	paleface	paleface
VBP	speak	Speak
JJ	sublime	sublime
NN	relic	relic
IN	of	of
JJ	bygone	bygone
NN	grandeur	grandeur
NN	vener	vener
JJ	able	able
VB	ruin	ruin
VB	speak	speak
DT	the	The
NN	relic	relic
VBD	say	said
DT	a	An
VBZ	be	is
PRP	it	it
JJ	mesilf	mesilf
NNP	Dennis	Dennis
NNP	Hooligan	Hooligan
WDT	that	that
PRP	ye	ye
NN	d	d
VB	be	be
VBN	takin	takin
IN	for	for
DT	a	a
JJ	dirty	dirty
NNP	Injin	Injin
PRP	ye	ye
NN	drawlin	drawlin
JJ	lanternjawed	lanternjawed
NN	spider	spider
VBD	leg	legged
NN	divil	divil
IN	by	By
DT	the	the
NNP	piper	piper
WDT	that	that
VBD	play	played
VB	be	be
NN	fore	fore
NNS	mose	Moses
PRP	I	I
VBP	ll	ll
VBN	eat	ate
PRP	ye	ye
PRP	I	I
VBD	go	went
RB	away	away
IN	from	from
EX	there	there
IN	by	By
CC	and	and
IN	by	by
IN	in	in
DT	the	the
NN	neighborhood	neighborhood
IN	of	of
DT	the	the
NN	terrapin	Terrapin
NN	tower	Tower
PRP	I	I
VBD	come	came
IN	upon	upon
DT	a	a
JJ	gentle	gentle
NN	daughter	daughter
IN	of	of
DT	the	the
